"ID","Created Date","Updated Date","Owner","activity","project","user","startDate","status","notes","projectStatus","dueDate","type"
"8773c9ba-0bab-44df-b44f-ca6c4de58ec6",2025-06-01T09:44:20Z,2025-09-21T12:16:26Z,"01f011dc-8d52-4de4-9524-780ccef3313b","UI/UX Design - Residential Website","8c51383c-8bd0-405d-a311-9b23ceff0d59","7f710291-8033-444e-99e9-424cc4da2bc0",2025-06-15T16:00:00Z,"Completed","<p> </p>","In Progress",2025-07-03T16:00:00Z,
"888a0516-b94c-4595-8661-99c8ee27ab58",2023-09-28T08:15:29Z,2025-08-11T18:40:25Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc","App UI / UX - Final Revisions","8e2de7d8-45e4-4186-8e89-6c1de09e7730","21288111-10f6-4010-b40f-2d8b6a3cc1e5",2023-10-22T20:00:00Z,"Completed",,"Completed",2023-10-22T20:00:00Z,
"8aa91aca-b384-4a63-800b-2a81e91f43ec",2024-07-28T08:15:20Z,2025-08-11T18:40:25Z,"01f011dc-8d52-4de4-9524-780ccef3313b","POB1 - Project Analysis & Configuration & Database","713ccc65-7e0d-4b39-b4d7-c55e515072bf","8055f94c-ed6b-43cf-b3aa-659c790942a8",2024-07-26T20:00:00Z,"Completed",,"Completed",2024-07-27T20:00:00Z,
"8b2b64f8-e566-42cc-bea2-adc6a8b4be98",2025-06-01T09:34:04Z,2025-08-11T18:40:25Z,"01f011dc-8d52-4de4-9524-780ccef3313b","FX New Page - Design","aedfdb85-2509-4491-b588-12536ce5ad9a","7f710291-8033-444e-99e9-424cc4da2bc0",2025-05-28T20:00:00Z,"Completed",,"Completed",2025-06-01T20:00:00Z,
"8b7444de-8bb4-4594-b89b-31f5a9dd8a82",2024-03-18T05:21:27Z,2025-08-11T18:40:25Z,"01f011dc-8d52-4de4-9524-780ccef3313b","LB24 - Libya Build Branding","d26c15dc-2ef0-4482-8b60-9e000d122a0e","bbfbe5c1-1ef3-4166-bdf4-96fc3f1e7255",2024-03-13T22:00:00Z,"Completed",,"Completed",2024-03-17T22:00:00Z,
"8b7dbc31-7e17-473c-80d9-c07df9a88b6d",2025-09-13T17:00:19Z,2026-02-20T10:18:57Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Social Media Calendar","b7444ad8-e438-49ce-b78a-df4a2ed60dd8","94873ed1-9c45-497a-8260-be4ca80c41d6",2025-09-21T20:00:00Z,"Completed",,"Completed",2025-10-19T20:00:00Z,
"8bd09add-2c27-4ef7-82fc-5455fdc3d833",2025-05-29T12:42:44Z,2025-10-20T07:06:57Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Ad Campaigns","1f3ad647-34e0-4e07-aee5-a11c02b0bff9","d1b97619-3275-4566-8d13-6b76d35ad1fb",2025-05-28T20:00:00Z,"Completed","<p>Monitor Ads - check updates and progress </p>","Completed",2025-09-29T20:00:00Z,
"8c9960a3-8087-4017-93a4-71c9e7c81441",2025-05-08T10:17:09Z,2025-09-15T06:08:01Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Marketing Collaterals","e423744b-213d-42a0-9c8b-bdb05a3187aa","ccd8178e-6954-4b63-9ea3-6f8c601b9580",2025-06-15T20:00:00Z,"Completed","<ul><li>Post Show Report  (English/Arabic)</li><li>A4 Advert (English/Arabic)</li></ul>","Completed",2025-06-29T20:00:00Z,
"8d4a5c93-00bb-438c-bec3-439985fb17a2",2025-09-07T11:51:08Z,2025-09-07T11:52:51Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Front End","4f854437-d1f2-475d-9f0b-97723e6285b4","89b1bd50-a9db-4d81-ae5c-f2f2e585766c",2025-09-07T20:00:00Z,"Not Started",,"In Progress",2025-09-18T20:00:00Z,
"8e2c2a8a-c87b-4b65-8dc7-90668fdb10f9",2024-03-21T09:44:31Z,2025-08-11T18:40:25Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Revisions - Designs","628fe99b-63e0-44e7-8ada-0635bcfe72ed","ccd8178e-6954-4b63-9ea3-6f8c601b9580",2024-03-27T20:00:00Z,"Completed",,"Completed",2024-03-28T20:00:00Z,
"8e5ff6ee-2acd-4224-a982-d73a40dfa7a7",2024-01-09T16:11:10Z,2025-08-11T18:40:25Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc","WEB Development - CRM Portal","3542fa38-ba70-4dac-9f77-fc9c936bf04a","5d29f4a7-4e82-4141-9bad-b4a06a04571f",2024-01-06T20:00:00Z,"Completed",,"Completed",2024-05-30T20:00:00Z,
"8e810cfd-24f0-47d5-8e68-e17d61c0b597",2024-09-25T12:25:51Z,2025-08-11T18:40:25Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Keyword Research","2dcd3ed1-45a8-403f-a52e-ccb692a3ac81","c0215e98-e7a9-4f3b-9af7-33d644f289fa",2024-09-25T16:00:00Z,"Completed",,"Completed",2024-09-29T16:00:00Z,
"8e86b9a0-d1bb-4444-8a89-17d182c950fe",2024-04-17T05:59:48Z,2025-08-11T18:40:25Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Client Submissions","36169434-f12b-4d93-ab0d-7419ed0442f1","5c084634-6869-4e43-a13e-fbede7b594d4",2024-04-17T20:00:00Z,"Completed",,"Completed",2024-05-21T20:00:00Z,
"8ed423b6-900c-4f6d-86cd-53f5090ab304",2025-05-27T17:46:47Z,2025-11-19T07:21:11Z,"e771b8d5-2d78-4471-bb22-0c0d9e29a888","Social Media Accouts Creation","ee7a662b-041f-4ebf-ab4f-a997775c4b75","5c084634-6869-4e43-a13e-fbede7b594d4",2025-11-09T20:00:00Z,"Completed",,"In Progress",2025-11-09T20:00:00Z,
"8ed651a9-f6e9-47ff-8d3f-4f4e17a81a8a",2024-07-28T08:31:32Z,2025-08-11T18:40:25Z,"01f011dc-8d52-4de4-9524-780ccef3313b","POB1 - Dashboard Front-End","713ccc65-7e0d-4b39-b4d7-c55e515072bf","1c0d317f-61d4-4d35-a3d6-21cd6792c2ab",2024-07-28T20:00:00Z,"Completed","<p> </p>","Completed",2024-10-03T20:00:00Z,
"8f170221-3cad-4bcb-8a3b-08fdf8cdbc25",2023-04-05T15:24:46Z,2025-08-11T18:40:25Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc","Invoices","eaa96031-5bf0-4b5c-b762-26bf6cf6a617","5c084634-6869-4e43-a13e-fbede7b594d4",2023-04-08T20:00:00Z,"Completed",,"Completed",2023-04-08T20:00:00Z,
"8f7f393b-d7de-4d3b-b805-6026e5a1e7f4",2025-06-03T11:01:14Z,2025-08-11T18:40:25Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Commercial June Deliverables","73355fa0-2629-4b05-a4b2-8dc05f9bb7c5","c0215e98-e7a9-4f3b-9af7-33d644f289fa",2025-05-31T16:00:00Z,"Completed",,"In Progress",2025-06-29T16:00:00Z,
"9098d1fe-cf84-4314-b40b-816927b61d0f",2022-12-19T13:25:16Z,2025-08-11T18:40:25Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc","Card Game Template","ca690e49-bb32-44c0-9ede-6dca828039a7","77c8d6d6-afd6-42d7-ac13-78bdda0d9926",2022-12-18T20:00:00Z,"Completed",,"Completed",2022-12-18T20:00:00Z,
"90a783d9-0b81-4ed2-b8e9-db5a31881782",2025-05-28T07:13:32Z,2025-08-11T18:40:25Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Documents Rebranding","e33f7865-b24a-4e78-879d-af2787788071","144e9bd2-9ce5-4a4a-8708-dd5671829b1f",2025-05-12T20:00:00Z,"Completed","<p>4 Document:</p><p>2 - One Pagers</p><p>1 - 11 Page Document</p><p>1 - 10 Page Document</p>","Completed",2025-05-20T20:00:00Z,
"910c1272-c02b-4b50-a586-f7a03f38960b",2025-08-03T14:44:49Z,2025-08-11T18:40:25Z,"01f011dc-8d52-4de4-9524-780ccef3313b","UI/UX","8d11d01d-a93b-4fca-9b75-ebc27d0c7892","7f710291-8033-444e-99e9-424cc4da2bc0",2025-08-02T20:00:00Z,"In Progress",,"Not Started",2025-08-06T20:00:00Z,
"91645078-1467-4539-86fc-8a2cebf45f93",2024-11-03T13:32:50Z,2025-08-11T18:40:25Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Front end website & Admin Portal","05630ece-5dcf-4592-9b82-ac2c5437b13d","1c0d317f-61d4-4d35-a3d6-21cd6792c2ab",2024-10-27T20:00:00Z,"Completed",,"Completed",2024-11-14T20:00:00Z,
"91e0e83a-aded-4860-9a75-cfbcf84bb2f6",2025-07-06T10:26:00Z,2025-10-12T10:35:45Z,"01f011dc-8d52-4de4-9524-780ccef3313b","OffPlan - Reelly AI Integration - BE","6b3db63a-afa8-4a8a-b845-18bd0094cef6","a25ca145-086d-426e-9d64-e6f1a13f5a29",2025-07-02T20:00:00Z,"Completed",,"In Progress",2025-07-06T20:00:00Z,
"920840c5-79ce-437f-a89f-212802e103ad",2023-11-03T12:29:18Z,2025-08-11T18:40:25Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc","Revisions V3","2a098ec9-6f7e-49b1-a596-0a580fcd9c31","a3efb115-821a-43d3-94ad-afc4382a24df",2023-11-07T20:00:00Z,"Completed",,"Completed",2023-11-07T20:00:00Z,
"931e35e2-636b-4a29-b5a3-88e650bafc69",2025-10-01T08:21:33Z,2025-11-27T17:36:33Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Website SEO + 3 Blogs","c27ec391-f198-49d2-a60e-6a3516fb252b","a3efb115-821a-43d3-94ad-afc4382a24df",2025-09-30T20:00:00Z,"Completed",,"In Progress",2025-10-02T20:00:00Z,
"93233d21-d4d5-49f5-b4af-d66cd5c4214c",2025-04-10T08:48:36Z,2025-11-12T08:37:12Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Performance Marketing - META & Google","f889f811-6e7f-489d-a7de-dee3fc249d28","d1b97619-3275-4566-8d13-6b76d35ad1fb",2025-03-31T20:00:00Z,"Completed",,"In Progress",2025-12-30T20:00:00Z,
"9343f2e8-74b9-445b-afba-998affe14d03",2023-05-26T08:06:54Z,2025-08-11T18:40:25Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc","Mobile & Tablet","db6a625e-03f4-45c5-b1df-7d84437df3be","21288111-10f6-4010-b40f-2d8b6a3cc1e5",2024-04-15T20:00:00Z,"Completed","<p>Waiting for the client&#x27;s feedback regarding the final pages layout (video gallery)</p><p> </p><p>Waiting for layout &amp; design approval before completion</p><ul><li>Home - <span style=""font-weight:bold"">Done</span></li><li>About -</li><li>Contact -</li><li>Plans &amp; Pricing Page -</li><li>Self Assessment Page -</li><li>FAQ -</li><li>Product preview -</li><li>Events -</li><li>Consultation -</li><li>Members area -</li><li>Blogs -</li><li>Search results -</li><li>Subscription pages</li></ul>","Cancelled",2024-06-05T20:00:00Z,
"93ae2471-b0b8-4031-b5a5-2a7c446db862",2024-04-17T05:59:10Z,2025-08-11T18:40:25Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Brand Development","36169434-f12b-4d93-ab0d-7419ed0442f1","ccd8178e-6954-4b63-9ea3-6f8c601b9580",2024-04-16T20:00:00Z,"Completed",,"Completed",2024-05-23T20:00:00Z,
"93b9301b-52dd-4705-ae83-460d800c2933",2024-05-01T17:16:39Z,2025-08-11T18:40:25Z,"01f011dc-8d52-4de4-9524-780ccef3313b","LZ24 - Marketing Schedule","d26c15dc-2ef0-4482-8b60-9e000d122a0e","9f3c0fa1-d627-46e1-af60-4cb88b4e682c",2024-05-26T20:00:00Z,"Completed","<p>Add schedule of Visprom and Exproms</p>","Completed",2024-05-26T20:00:00Z,
"942e832b-9088-46a0-99fc-e59762ed8953",2025-10-05T12:58:53Z,2025-10-05T12:58:53Z,"01f011dc-8d52-4de4-9524-780ccef3313b","UI/UX - New Design ",,"7f710291-8033-444e-99e9-424cc4da2bc0",2025-10-05T20:00:00Z,"Not Started",,"In Progress",2025-10-09T20:00:00Z,
"944428db-ee33-49b6-973d-df26bea9e65e",2025-05-29T19:04:30Z,2025-11-12T17:44:54Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Conference Agenda","be5a7ff1-e84f-43fb-b6de-579ec9c8315d","77c8d6d6-afd6-42d7-ac13-78bdda0d9926",2025-09-08T20:00:00Z,"In Progress",,"In Progress",2025-12-30T20:00:00Z,
"944cfb90-7fb0-47a1-9868-4af846505677",2024-10-15T12:46:00Z,2025-08-11T18:40:25Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Web Design","05630ece-5dcf-4592-9b82-ac2c5437b13d","ccd8178e-6954-4b63-9ea3-6f8c601b9580",2024-10-14T20:00:00Z,"Completed",,"Completed",2024-11-07T20:00:00Z,
"947e5afe-e22d-43b2-beb1-646c08bd15e4",2024-10-03T06:33:07Z,2025-08-11T18:40:25Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Content Application","2dcd3ed1-45a8-403f-a52e-ccb692a3ac81","c0215e98-e7a9-4f3b-9af7-33d644f289fa",2024-10-02T16:00:00Z,"Completed",,"Completed",2024-10-06T16:00:00Z,
"948682fb-1f47-4076-9d1b-2ee1b29e3e71",2023-11-27T19:21:14Z,2025-08-11T18:40:25Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc","LB24 - SM Calendar","d26c15dc-2ef0-4482-8b60-9e000d122a0e","e8a4bae8-98b5-49c6-8e6b-b26b1b3fc771",2023-10-30T22:00:00Z,"Completed",,"Completed",2024-04-30T22:00:00Z,
"9498b78b-98a4-451d-9ec7-9bd7c62f8915",2025-07-07T08:38:44Z,2025-08-11T18:40:25Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Residential July Deliverables","73355fa0-2629-4b05-a4b2-8dc05f9bb7c5","c0215e98-e7a9-4f3b-9af7-33d644f289fa",2025-06-30T16:00:00Z,"Completed",,"In Progress",2025-07-30T16:00:00Z,
"94cd25d2-4a75-4221-8202-6fa47329737d",2025-07-13T12:38:34Z,2025-09-21T12:16:26Z,"01f011dc-8d52-4de4-9524-780ccef3313b","FE Support","8c51383c-8bd0-405d-a311-9b23ceff0d59","fe2063d6-6159-4e5b-b80f-aa2c76ba4152",2025-07-13T20:00:00Z,"Completed",,"In Progress",2025-07-14T20:00:00Z,
"952e69b1-2115-46e6-9433-424e79523f73",2023-07-26T06:17:52Z,2025-08-11T18:40:25Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc","Velo Data SQL Injection","f60a69db-b326-4a34-b378-071e6eb5fe31","77c8d6d6-afd6-42d7-ac13-78bdda0d9926",2023-07-03T20:00:00Z,"Completed",,"Completed",2023-07-03T20:00:00Z,
"9549245a-dc51-4716-8de6-04678ed065db",2025-07-02T17:59:35Z,2025-08-12T04:48:48Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Web Design","cf43c9d2-0680-46a6-bfb1-614177099a56","5c084634-6869-4e43-a13e-fbede7b594d4",2025-07-03T20:00:00Z,"Completed",,"In Progress",2025-07-10T20:00:00Z,
"95c2df4b-d84f-4a66-bec5-910f5c9a04b1",2023-05-26T08:10:57Z,2025-08-11T18:40:25Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc","Wix Payment - Stripe API","db6a625e-03f4-45c5-b1df-7d84437df3be","a3efb115-821a-43d3-94ad-afc4382a24df",2023-06-25T20:00:00Z,"Completed",,"Cancelled",2023-06-25T20:00:00Z,
"9639367c-5e8f-4a96-8591-51f36727c302",2025-10-24T13:26:33Z,2025-11-12T08:36:26Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Research","1212678d-037b-475a-b187-a27821e2d3c8","88bc7725-fe57-48c6-8b0d-8a63d1304032",2025-10-14T16:00:00Z,"Completed",,"In Progress",2025-10-19T16:00:00Z,
"96c31ec7-fbcc-48b3-9453-7b18624421ad",2024-08-20T12:29:07Z,2025-08-11T18:40:25Z,"01f011dc-8d52-4de4-9524-780ccef3313b","[Backend] - Auth APIs Correction and Redevelopment ","95f56020-38f5-4243-9485-5b776381ae67","f9036b14-0bd0-44cb-82bf-a7402a1fdb74",2024-08-19T19:00:00Z,"Completed",,"In Progress",2024-08-19T19:00:00Z,
"9744f7bb-b913-481e-94aa-7e234b6e6028",2023-12-11T08:18:15Z,2025-08-11T18:40:25Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc","Content & Revisions V6","db6a625e-03f4-45c5-b1df-7d84437df3be","21288111-10f6-4010-b40f-2d8b6a3cc1e5",2023-12-13T20:00:00Z,"Completed","<p><span style=""font-weight:bold"">About Us</span></p><ul><li>Zed logo make it bigger</li><li>Read more/read less fix functionality</li><li>Remove repetitive image </li><li>Fix (Images about)</li><li>Fix FAQ same color BG</li><li>Table faq fix</li></ul><p><span style=""font-weight:bold"">Start now</span></p><ul><li>Consultation Text should be the first header </li><li>Remove the consultation on the bottom</li></ul><p><span style=""font-weight:bold"">Coming Soon</span> </p><ul><li>Pages should be created</li></ul><p><span style=""font-weight:bold"">Events</span></p><ul><li>Fix the layout</li><li>Conference/coffee et.c should be the header</li><li>remove events/interactive</li><li>Inquire Contents based on the previous wireframe</li><li>Programs rerouted to package once they click subscribe/buy Remove it from the menu navigation</li></ul><p> </p><p> </p><p> </p>","Cancelled",2023-12-13T20:00:00Z,
"9753a3b3-2fc9-419f-b53c-6fda4f824610",2024-05-13T18:27:48Z,2025-08-11T18:40:25Z,"01f011dc-8d52-4de4-9524-780ccef3313b","LZ24 - Website Update","d26c15dc-2ef0-4482-8b60-9e000d122a0e","5c084634-6869-4e43-a13e-fbede7b594d4",2024-05-20T20:00:00Z,"Completed","<p>Arabic pending from Maryam</p>","Completed",2024-05-21T20:00:00Z,
"97ead729-6638-4808-9fd4-3e0d7bb4a722",2025-08-24T13:11:29Z,2025-11-16T09:58:43Z,"01f011dc-8d52-4de4-9524-780ccef3313b","APP & WEB FE","ee881f4b-2fca-4714-88f7-d9da340a7837","e29bb22d-c98b-402b-9b81-1551aa2adb26",2025-08-24T20:00:00Z,"Completed",,"In Progress",2025-09-18T20:00:00Z,
"9820d8e4-8893-4459-ac16-f6848f6346d2",2023-04-05T15:26:49Z,2025-08-11T18:40:25Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc","Profile","eaa96031-5bf0-4b5c-b762-26bf6cf6a617","5c084634-6869-4e43-a13e-fbede7b594d4",2023-04-06T20:00:00Z,"Completed",,"Completed",2023-04-06T20:00:00Z,
"98286cbe-a3af-41b3-af62-02ee1b0c038c",2024-08-15T06:32:24Z,2025-08-11T18:40:25Z,"01f011dc-8d52-4de4-9524-780ccef3313b","[Backend] - PR reviews","95f56020-38f5-4243-9485-5b776381ae67","f9036b14-0bd0-44cb-82bf-a7402a1fdb74",2024-08-14T19:00:00Z,"Completed",,"In Progress",2024-08-14T19:00:00Z,
"98c9a87f-2d00-45f2-b391-aaca27d5a5d6",2024-05-27T11:27:35Z,2025-08-11T18:40:25Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Support","8e2de7d8-45e4-4186-8e89-6c1de09e7730","8055f94c-ed6b-43cf-b3aa-659c790942a8",2024-04-30T20:00:00Z,"Completed","<p>the team support on develop the project&#x27;s tasks with Wilson&#x27;s team</p>","Completed",2024-05-30T20:00:00Z,
"9921c8b3-78c8-4b57-b458-d6e23ca8f40a",2023-05-26T08:04:28Z,2025-08-11T18:40:25Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc","Design Conceptualization","db6a625e-03f4-45c5-b1df-7d84437df3be","21288111-10f6-4010-b40f-2d8b6a3cc1e5",2023-05-28T20:00:00Z,"Completed",,"Cancelled",2023-05-28T20:00:00Z,
"99a16bf6-2062-4acc-893c-da41b508025f",2023-04-05T10:54:01Z,2025-08-11T18:40:25Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc","Projects","eaa96031-5bf0-4b5c-b762-26bf6cf6a617","5c084634-6869-4e43-a13e-fbede7b594d4",2023-04-04T20:00:00Z,"Completed",,"Completed",2023-04-04T20:00:00Z,
"9a3b2b3b-d485-40fb-a71f-7fc23aa2de7c",2024-09-02T07:11:39Z,2025-08-11T18:40:25Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Brevo Integration","713ccc65-7e0d-4b39-b4d7-c55e515072bf","5d29f4a7-4e82-4141-9bad-b4a06a04571f",2024-09-04T20:00:00Z,"Completed",,"Completed",2024-09-15T20:00:00Z,
"9a460994-15fd-46da-b8de-34ddfebab20b",2026-02-08T09:35:51Z,2026-03-01T09:31:45Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Backend Debugging","c21bccf1-e20a-49f6-addb-b2b61519a415","fca900e0-a536-4137-a77e-5a8025040e72",2026-02-04T20:00:00Z,"Completed",,"In Progress",2026-02-15T20:00:00Z,
"9a92814f-50bc-45e3-8fcd-7e32a6ab013b",2024-04-04T07:17:39Z,2025-08-11T18:40:25Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Brand Development","f98bb8c8-d77e-49fc-b930-dfadf2a906df","144e9bd2-9ce5-4a4a-8708-dd5671829b1f",2024-04-30T20:00:00Z,"Completed",,"Completed",2024-07-22T20:00:00Z,
"9aefd869-dbb5-46c5-a5b1-d86df6d34c84",2025-04-20T10:36:23Z,2026-01-25T07:49:06Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Testing & Debugging - Arabic Version","eff50452-4ed1-4ae1-84b4-84d1e642cab1","e29bb22d-c98b-402b-9b81-1551aa2adb26",2025-04-22T20:00:00Z,"Completed","<p>check and fix arabic version</p>","In Progress",2025-06-12T20:00:00Z,
"9afa9d02-3442-4233-aa36-81433fe4f7ae",2025-10-28T11:25:52Z,2025-11-12T08:32:52Z,"01f011dc-8d52-4de4-9524-780ccef3313b","META Ads","6a782226-83c3-4c2b-a265-c2be8ad567b6","d1b97619-3275-4566-8d13-6b76d35ad1fb",2025-11-06T20:00:00Z,"Not Started",,"In Progress",2026-06-29T20:00:00Z,
"9b6061ed-c566-4719-9be0-76750aafa157",2025-04-20T10:45:24Z,2025-08-24T13:36:58Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Testing Report","136955df-a27d-425c-804a-fd5ebb827efe","89b1bd50-a9db-4d81-ae5c-f2f2e585766c",2025-04-20T20:00:00Z,"Completed",,"In Progress",2025-04-30T20:00:00Z,
"9c39ac4d-3f19-4656-bc36-6292837c07d2",2023-10-30T08:50:26Z,2025-08-11T18:40:25Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc","App Testing & Debugging","8e2de7d8-45e4-4186-8e89-6c1de09e7730","77c8d6d6-afd6-42d7-ac13-78bdda0d9926",2023-12-14T20:00:00Z,"Completed","<p>as of 29/11/2023 - Waiting for Live website Roll-out</p><p>As of 6/12/2023 - waiting for APK test (will move deadline to 8/12/2023)</p>","Completed",2024-02-22T20:00:00Z,
"9c46005b-de76-41fc-9a11-1504b5b1ef97",2023-04-05T15:24:08Z,2025-08-11T18:40:25Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc","My Account","eaa96031-5bf0-4b5c-b762-26bf6cf6a617","21288111-10f6-4010-b40f-2d8b6a3cc1e5",2023-04-06T20:00:00Z,"Completed",,"Completed",2023-04-06T20:00:00Z,
"9c90847f-7dad-4f87-ada2-48d1a798d79f",2025-05-27T17:47:40Z,2025-11-19T07:21:11Z,"e771b8d5-2d78-4471-bb22-0c0d9e29a888","SEO","ee7a662b-041f-4ebf-ab4f-a997775c4b75","a3efb115-821a-43d3-94ad-afc4382a24df",2025-11-24T20:00:00Z,"Not Started","<ul><li>Add Event on Event X</li><li>Add Event on ATEX Website</li></ul>","In Progress",2025-12-04T20:00:00Z,
"9cd2f1d9-d2fb-45fb-89cf-3429e1d20eab",2025-08-07T12:19:12Z,2025-08-11T18:40:25Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Commercial List Community Areas Spreadsheet","f5abc8e3-8ca2-4b39-8314-aa156e0e4999","b6e05a8e-1113-43e0-9b42-f9c192b67832",2025-08-06T20:00:00Z,"Completed",,"In Progress",2025-08-13T20:00:00Z,
"9cf4208c-1642-4615-9b9f-57e2fd3fb3fd",2024-08-05T15:19:13Z,2025-08-11T18:40:25Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Backend Project Structure","95f56020-38f5-4243-9485-5b776381ae67","f9036b14-0bd0-44cb-82bf-a7402a1fdb74",2024-08-05T19:00:00Z,"Completed","<p>This NestJS application structure is designed to provide a robust framework for building scalable and maintainable applications. It incorporates global exception handling, validation mechanisms, logging, constants, environment variables, and various modular components. The structure supports multiple languages, integrates Swagger UI for frontend development ease, and maintains audit logs.</p>","In Progress",2024-08-07T19:00:00Z,
"9d36902b-2385-407e-b1b3-48c298e3a6e1",2023-07-26T06:16:24Z,2025-08-11T18:40:25Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc","SQL Database Build","f60a69db-b326-4a34-b378-071e6eb5fe31","77c8d6d6-afd6-42d7-ac13-78bdda0d9926",2023-06-27T20:00:00Z,"Completed",,"Completed",2023-06-27T20:00:00Z,
"9db87c60-d5f9-4897-8fe8-9b00746ef3e7",2026-03-01T09:54:15Z,2026-03-01T09:54:15Z,"01f011dc-8d52-4de4-9524-780ccef3313b","KB & LB APPs",,"9173e2da-ff7e-4268-a459-ce59dbafcddd",2026-02-24T20:00:00Z,"Not Started",,"In Progress",2026-03-05T20:00:00Z,
"9dc0e93d-6100-4472-8447-6815a74284d5",2024-04-29T09:22:09Z,2025-08-11T18:40:25Z,"01f011dc-8d52-4de4-9524-780ccef3313b","SM Asset ","7544f45a-70ac-4d7f-af67-483ff8f2fe7d","144e9bd2-9ce5-4a4a-8708-dd5671829b1f",2024-04-28T20:00:00Z,"Completed",,"Completed",2024-04-28T20:00:00Z,
"9ddc33e4-53fc-4ef8-aed9-320d47f75b95",2024-05-01T17:05:38Z,2025-09-08T05:48:18Z,"01f011dc-8d52-4de4-9524-780ccef3313b","LB25 - Post-Show Report Content","40863a18-e977-4f53-9fc6-8fa8f9910b58","9f3c0fa1-d627-46e1-af60-4cb88b4e682c",2024-05-12T20:00:00Z,"Completed","<ul><li>Show Overview</li><li>Show Stats</li><li>Country Pavilions</li><li>Exhibitor testimonials</li><li>Exibitor Data</li><li>Visitor Data</li><li>Conference Data</li><li>Marketing Data</li><li>Images</li></ul>","Completed",2024-05-27T20:00:00Z,
"9df63ed4-9c8a-4117-aa90-789df9818ec4",2025-11-23T10:09:45Z,2026-01-11T10:27:33Z,"01f011dc-8d52-4de4-9524-780ccef3313b","FE debugging","8c51383c-8bd0-405d-a311-9b23ceff0d59","e29bb22d-c98b-402b-9b81-1551aa2adb26",2025-11-16T20:00:00Z,"Completed",,"In Progress",2025-11-25T20:00:00Z,
"9e1d5512-4388-4ecc-ae9c-f581d5869471",2025-07-13T12:26:41Z,2025-08-11T18:40:25Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Additional Pages","6b3db63a-afa8-4a8a-b845-18bd0094cef6","7f710291-8033-444e-99e9-424cc4da2bc0",2025-07-12T20:00:00Z,"Completed",,"In Progress",2025-07-13T20:00:00Z,
"9e1f252c-f0c8-4c08-a8b0-c6656298fabf",2025-10-28T11:28:13Z,2025-11-12T08:33:30Z,"01f011dc-8d52-4de4-9524-780ccef3313b","META Ads","ba7b39b5-2f96-4c6b-8d55-9e6c7cbd3ea4","d1b97619-3275-4566-8d13-6b76d35ad1fb",2025-11-30T20:00:00Z,"Not Started",,"In Progress",2026-06-29T20:00:00Z,
"9f1d85a9-23b5-4221-af27-7e59a419407d",2024-12-06T07:00:02Z,2025-08-11T18:40:25Z,"01f011dc-8d52-4de4-9524-780ccef3313b","On Page ","91fa42c5-dbfe-4cd4-a3e0-d0cbbd9feed5","c0215e98-e7a9-4f3b-9af7-33d644f289fa",2024-11-30T16:00:00Z,"Completed",,"In Progress",2024-12-30T16:00:00Z,
