"ID","Created Date","Updated Date","Owner","project","company","date","caption","subject","platforms","media","format","status","user","location","assetLink","notes","type","time","shootHours","shootDate","shootTime","shootNotes","shootStatus","firstComment"
"f693f775-b23d-4ed8-8923-068f42ab58ca",2025-11-17T08:47:37Z,2025-12-12T08:42:18Z,"01f011dc-8d52-4de4-9524-780ccef3313b","5dd8d88e-58bc-4e12-9cfb-55a3306b21cd","56eac7e9-af94-47c0-b4b1-2a4101a9b0c1",2025-12-11T20:00:00Z,"<p>The next chapter of paradise begins with DAMAC Islands, a community inspired by eight tropical destinations and crafted for those who want nature, design and everyday life to flow in perfect harmony.</p><p> </p><p>Choose from elegant 4–5 bedroom townhouses and twin villas set within Dubai’s only true island community, complete with sandy beaches and crystal-clear waters just steps from home.</p><p> </p><p>Across 20 million sq.ft., DAMAC Islands features six island-inspired clusters, each with its own theme, character and amenities. Every pathway and home is shaped by the calming rhythm of island living, blending luxury with sustainability at every turn.</p><p> </p><p>This is where paradise is not something you search for, it is something you live.</p><p> </p><p>Comment ADAM to learn more.</p><p> </p><p>#DamacIslands #DubaiRealEstate #IslandCommunityDubai #OffPlanDubai #ElitePropertyDXB #DubaiInvestors #LuxuryLivingDubai #WaterfrontDubai #PropertyLaunchUAE</p>","Damac Islands (Luxebridge) - Adam","[""73d19a4c-7876-47f8-81a5-d29b5d2cc5c3"",""7dac2b2f-9a9a-4c9a-b987-5b248f5a6aea"",""f6c2f16a-8e39-40d1-ac3b-36ca7de2b91e"",""962e2d92-ea8d-4066-8430-2f892bdc8142"",""25387b99-cf69-454c-930c-85bbd25edd55"",""190b927d-fd7c-4f73-aa6b-e6d9ebe765cd""]","wix:image://v1/01f011_a6aa5f505890498fbe149c3914c10fd2~mv2.jpg/Dec%2012%20-%20Cover.jpg#originWidth=400&originHeight=711","Reel","Posted","ab1f4afb-e1e0-4001-9fab-fd64a8bd5b5c","Damac Islands",,,"Boosted","12:00:00.000",0,,,,,"Looking to invest in Dubai’s only island community? Comment ADAM below."
"f6bcf94f-69c6-49e6-b028-214f9de8eb87",2025-12-05T09:26:24Z,2026-02-22T08:39:22Z,"01f011dc-8d52-4de4-9524-780ccef3313b","6a782226-83c3-4c2b-a265-c2be8ad567b6","40a8a1f7-5a78-4af6-b050-00f2e457ee04",2026-03-31T20:00:00Z,"<p>أي نوع من تونة كالفـو يناسبك؟ سواء كنت تفضل الدهون الصحية الغنية في تونة زيت الزيتون الفاخرة، أو البروتين النقي في تونة الماء، نحن نضمن تغذيتك.</p><p> </p><p> اسحب لتعرف الفرق! 🐟</p><p> </p><p>Which Calvo tuna is right for you? Whether you crave the rich, healthy fats of our premium Olive Oil pack or the pure protein of our Water pack, we’ve got your nutrition sorted. </p><p> </p><p>Swipe to learn the difference! 🐟 </p><p> </p><p>#CalvoJordan  #CalvoQuality #NutritionFacts #EatHealthyJO</p>","Fact Check: Calvo Tuna in Water vs. Oil","[""73d19a4c-7876-47f8-81a5-d29b5d2cc5c3"",""7dac2b2f-9a9a-4c9a-b987-5b248f5a6aea""]",,"Carousel","New","5c084634-6869-4e43-a13e-fbede7b594d4","Amman, Jordan",,"<p>A clean static infographic comparing Calvo packed in high-quality olive oil versus Calvo packed in water. Articulate that oil-packed tuna delivers beneficial Mediterranean fats, while water-packed offers pure, low-calorie protein.</p>","Organic","12:00:00.000",0,,,,,"Quick Poll: Team Olive Oil 💚 or Team Water Pack 💧? Tell us your favorite and why!"
"f71ce5d1-b6f3-4814-a0ae-473ca509b444",2026-02-06T10:44:02Z,2026-02-24T04:37:58Z,"01f011dc-8d52-4de4-9524-780ccef3313b","90f5bb8e-1da9-441f-b63b-1941b663318b","cc1e8c94-1f3d-4942-ba0a-3f5041a105cc",2026-02-08T20:00:00Z,"<p>Caption &amp; Hashtag</p><p> </p><p>Title - How Crypto Homes DXB Works | Chapter 2: Buying Property with Crypto in Dubai &amp; Abu Dhabi</p><p> </p><p>Description - </p><p> </p><p>Crypto Homes DXB is the Middle East’s first crypto property platform, enabling users to buy, rent, and invest in real estate using cryptocurrency.</p><p> </p><p>In <span style=""font-weight:bold"">Chapter 2</span>, we explain the complete <span style=""font-weight:bold"">step-by-step process for buying property with crypto in Dubai and Abu Dhabi after you create and verify</span> your account on the platform.</p><p> </p><p>This video walks through how to use the <span style=""font-weight:bold"">crypto-to-AED converter</span>, advanced search and filters, and property browsing tools to shortlist listings. It also explains how buyers can connect with an agent, submit an offer, and move through contracts, documentation, and payment before securing their property.</p><p> </p><p>This chapter is designed to give buyers and investors clarity on how <span style=""font-weight:bold"">crypto-based real estate transactions work in the UAE</span>, helping them make informed decisions with confidence.</p><p> </p><h3><span style=""font-weight:bold"">What this video covers</span></h3><ul><li>How to buy property with crypto in Dubai &amp; Abu Dhabi</li><li>Using the crypto-to-AED price converter</li><li>Advanced search and filtering options</li><li>Browsing available crypto-friendly properties</li><li>Connecting with a verified real estate agent</li><li>Submitting an offer through the platform</li><li>Contract and documentation process</li><li>Payment request and next steps</li></ul><h3><span style=""font-weight:bold"">Time Codes</span></h3><p>00:00 Introduction<br/>00:07 Crypto-to-AED converter explained<br/>00:16 Using advanced search &amp; filters<br/>00:19 Browsing available properties<br/>00:22 Choosing how to connect with an agent<br/>00:30 Contract &amp; documentation process<br/>00:35 Payment request &amp; next steps</p><p>00:37 Tip for a step-by-step guide</p><p>00:41 How it works</p><p> </p><h3><span style=""font-weight:bold"">Learn more about the platform</span></h3><p><span style=""text-decoration:underline""><span style=""text-decoration:underline""><a href=https://www.cryptohomesdxb.com/ target=_new>https://www.cryptohomesdxb.com</a></span></span></p><p> </p><h3><span style=""font-weight:bold"">Connect with Crypto Homes DXB</span></h3><p>Website: <span style=""text-decoration:underline""><span style=""text-decoration:underline""><a href=https://www.cryptohomesdxb.com/ target=_new>https://www.cryptohomesdxb.com</a></span></span><br/>Instagram: <span style=""text-decoration:underline""><span style=""text-decoration:underline""><a href=https://www.instagram.com/cryptohomesdxb target=_new>https://www.instagram.com/cryptohomesdxb</a></span></span><br/>LinkedIn: <span style=""text-decoration:underline""><span style=""text-decoration:underline""><a href=https://www.linkedin.com/company/cryptohomesdxb target=_new>https://www.linkedin.com/company/cryptohomesdxb</a></span></span><br/>Facebook: <span style=""text-decoration:underline""><span style=""text-decoration:underline""><a href=https://www.facebook.com/cryptohomesdxb target=_new>https://www.facebook.com/cryptohomesdxb</a></span></span><br/>TikTok: <span style=""text-decoration:underline""><span style=""text-decoration:underline""><a href=https://www.tiktok.com/@cryptohomesdxb target=_new>https://www.tiktok.com/@cryptohomesdxb</a></span></span><br/>X: <span style=""text-decoration:underline""><span style=""text-decoration:underline""><a href=https://x.com/cryptohomesdxb target=_new>https://x.com/cryptohomesdxb</a></span></span></p><p> </p><h3><span style=""font-weight:bold"">Hashtags</span></h3><p>#CryptoHomesDXB<br/>#BuyPropertyWithCrypto<br/>#DubaiRealEstate<br/>#AbuDhabiRealEstate<br/>#CryptoRealEstate<br/>#UAEProperty<br/>#BlockchainRealEstate<br/>#DubaiProperty<br/>#HowToBuyProperty<br/>#CryptoProperty</p>","Crypto Homes Tutorial - Chapter II: How to buy a property in Dubai & Abu Dhabi with crypto","[""190b927d-fd7c-4f73-aa6b-e6d9ebe765cd""]","wix:image://v1/01f011_fa20280cff714952a4c65cc445640c65~mv2.jpg/Feb%2011%20-%20YouTube%20Cover.jpg#originWidth=450&originHeight=253","Long Form Video","Approved","5c084634-6869-4e43-a13e-fbede7b594d4","Dubai",,,"Boosted","12:00:00.000",0,,,,,
"f7aab5da-30cf-4b07-af6c-94500e1cb326",2025-07-02T21:19:00Z,2025-11-27T06:24:02Z,"e771b8d5-2d78-4471-bb22-0c0d9e29a888","be5a7ff1-e84f-43fb-b6de-579ec9c8315d","7557f5a6-ad5d-47aa-a0b6-8aa0c8f4009f",2025-11-24T20:00:00Z,"<p>اليوم الأول يتمحور حول تحويل الأفكار إلى أفعال. 🚀</p><p> </p><p>سنوضح كيف يمكن تحويل مفاهيم الأعمال التقليدية إلى فرص رقمية حقيقية، مع أمثلة من السوق الليبي وطرق عملية لاختبار فكرتك بسرعة.</p><p> </p><p>ستحصل أيضًا على صورة أوضح عن المشهد الرقمي في ليبيا، من القوانين إلى البنية التحتية الرقمية، قبل الانتقال إلى جلسة تطبيقية تساعدك على رسم خطة عمل واضحة وقابلة للتنفيذ.</p><p> </p><p>هل أنت مستعد لبدء رحلتك الرقمية؟ 💡</p><p> </p><p>اكتب <span style=""font-weight:bold"">&quot;مؤتمر&quot;</span> في التعليقات لمعرفة المزيد</p><p> </p><p>Day 1 is all about turning ideas into action. 🚀</p><p><br/>We’re breaking down how traditional business concepts can be transformed into real digital opportunities, with examples from the Libyan market and practical ways to validate your idea fast.</p><p> </p><p>You’ll also get a clearer picture of Libya’s online landscape, from regulations to digital infrastructure, before diving into a hands-on session that helps you map out your business on a clear, actionable plan.</p><p> </p><p>Ready to kick-start your digital journey? 💡</p><p> </p><p>Comment CONFERENCE to learn more</p><p> </p><p>#CodeLibya #DigitalLibya #LibyaBusiness #EntrepreneurshipLY #DigitalTransformation #LibyaStartups #InnovationInLibya #FutureOfBusiness #LibyaEvents #TechInLibya #BusinessGrowthLibya</p>","Conference - Day 1 Agenda","[""73d19a4c-7876-47f8-81a5-d29b5d2cc5c3"",""7dac2b2f-9a9a-4c9a-b987-5b248f5a6aea"",""f6c2f16a-8e39-40d1-ac3b-36ca7de2b91e""]","wix:image://v1/01f011_c5a376362177481b87ea0b7d8af8df12~mv2.jpg/CODE%20LIBYA%20-%20NOV%2025-01.jpg#originWidth=4500&originHeight=5625","Carousel","Posted","ab1f4afb-e1e0-4001-9fab-fd64a8bd5b5c","Benghazi, Libya","https://www.dropbox.com/scl/fo/c0c5d7mmxu387b5khhwl8/ALUoIhWEM06yF9HYj-YnMsk?rlkey=3p9jvd5050rp40zapvh8egza7&st=fzkd847t&dl=0","<p>Cover - Conference Title</p><p>Slide 2 - Overview</p><p>Slide 3 - Agenda Day 1</p><p>Slide 4 - Agenda Day 2</p><p>Slide 5 - Agenda Day 3</p><p>Slide 6 - Agenda Day 4 </p><p>Last Slide - Comment XX to learn more</p>","Organic","15:00:00.000",0,,,,,
"f7ac216c-e496-40e4-b4c8-6e91ad2a3d2a",2025-07-30T06:14:43Z,2025-09-10T06:35:02Z,"01f011dc-8d52-4de4-9524-780ccef3313b","1212678d-037b-475a-b187-a27821e2d3c8","e5a8f142-b45d-4375-973d-f0cc776663e1",2025-09-08T20:00:00Z,"<p>Imagine earning AED 32,000 in just one month from your own property… while we handle everything for you. 💫 Dubai living just got a whole lot easier. </p><p> </p><p>Comment HOST to learn more.</p><p> </p><p>#AirstayDubai #DubaiHolidayHomes #DubaiHosts #ShortTermLetting #HolidayHomeManagement #DubaiProperty #DubaiTravelSeason #HostWithEase #PeakSeasonDubai #EarnWithAirstay</p>","Host Target: Here’s How This One Listing Made AED 32K!","[""73d19a4c-7876-47f8-81a5-d29b5d2cc5c3"",""7dac2b2f-9a9a-4c9a-b987-5b248f5a6aea"",""f6c2f16a-8e39-40d1-ac3b-36ca7de2b91e"",""962e2d92-ea8d-4066-8430-2f892bdc8142"",""25387b99-cf69-454c-930c-85bbd25edd55""]","wix:image://v1/01f011_79fa314a969644baaf43fcf6e8923c69~mv2.jpg/Airstay%20-%20Sep%205%20-%20TN%20-%20F.jpg#originWidth=3375&originHeight=6000","Reel","Posted","ab1f4afb-e1e0-4001-9fab-fd64a8bd5b5c","Dubai, UAE","https://www.dropbox.com/scl/fo/guk4xpw2w470xe6cixq4u/AOgMHPbt0oz1JsQk8nlojrU?rlkey=cx65bq267is61mld5xm0v9113&st=fyyzipg3&dl=0","<p> Thumbnail Title: Here’s How This One Listing Made AED 32K!</p><p> </p><p> </p><p>75 AED boost on IG for 5 days.</p><p>50 AED boost on TikTok for 1 day.</p>","Boosted","16:30:00.000",1,2025-08-10T20:00:00Z,"09:00:00.000","<p><span style=""font-weight:bold"">Reel 2: This One Listing Made AED 32K — Here’s How</span></p><p> </p><p><span style=""font-weight:bold"">Objective: </span>To show how easy it is for property owners in Dubai to earn income through Airstay’s short-term rental management — using a real example to build trust and encourage viewers to become hosts.<br/><br/><span style=""font-weight:bold"">Hook:</span></p><p>Talent (on cam) : Not to flex, but one of our hosts earned AED 32,000 in just one month.</p><p>Here’s how it happened</p><p> </p><p>(Visual: Talent seated casually or standing near a neutral part of the room (e.g., plain wall, bed background, or curtain backdrop))</p><p> </p><p>Talent (on cam) : One, a Dubai apartment was listed as a short-term rental with Airstay.<br/>(Visual: Screen recording of Airstay - become a host feature)</p><p> </p><p>Talent (on cam): Two, We took care of everything — guest bookings, cleaning, and support.”</p><p>(Visual: a close-up of folded towels or one clean, aesthetic item)</p><p> </p><p>Talent (on cam): The host earned. It really is that simple.</p><p>(Visual: Overlay: a text like “💰 AED 32,000 in one month” for emphasis.)</p><p> </p><p>Talent (on cam) : Want to do the same with your property in Dubai? Comment HOST to get started.</p><p>Send the website of Airstay - leading to &quot;Become a host&quot; feature)</p><p> </p><p>---</p><p><span style=""font-weight:bold"">Wardrobe for Talent:</span></p><p>Smart Casual</p><p><span style=""font-weight:bold"">Assets Needed for Editing:</span></p><p>[Insert items here]</p><p><span style=""font-weight:bold"">Equipment Needed for Shoot Day:</span></p><p>iPhone(s)</p><p>Tripod(s)</p><p>Light(s)</p><p>Mic(s)</p>","Completed","Comment ‘HOST’ if you’re ready to start!"
"f7cfda2e-4c57-4835-a9ae-8d83c2824380",2025-10-03T06:41:37Z,2025-10-22T12:29:57Z,"01f011dc-8d52-4de4-9524-780ccef3313b","c27ec391-f198-49d2-a60e-6a3516fb252b","448570ff-ae32-45a3-8790-5bca1175adae",2025-10-13T20:00:00Z,"<p><span style=""font-weight:bold"">For Meta:</span></p><p>ما الجديد في معرض هوريكا ليبيا 2026؟ استعد لتجربة لا مثيل لها. نجمع بين الإثارة والمعرفة والنكهة المميزة! 🔥</p><p> </p><p>منصة 👨‍🍳منصة تحدي الطهاة: شاهدوا نخبة المواهب في عالم الطهي يتنافسون!</p><p>🎤 جلسات حوارية مباشرة: اكتسبوا رؤىً قيّمة من أساطير الصناعة.</p><p>🍋 ساحة النكهات: اكتشفوا المكونات التي تُشكّل قوائم طعام الغد.</p><p> </p><p>هل ترغبون في وضع علامتكم التجارية في قلب الحدث؟ شاركوا بتعليق &quot;اعرض&quot; لحجز جناحكم!</p><p> </p><p>What’s new at HORECA Libya 2026? Get ready for an experience like never before. We’re bringing the heat, the knowledge, and the flavor! 🔥</p><p> </p><p>👨‍🍳 Chef Showdown Stage: Watch top culinary talents battle it out!</p><p>🎤 Live Talks: Gain game-changing insights from industry legends..</p><p>🍋 Flavour Arena: Discover the ingredients shaping tomorrow&#x27;s menus.</p><p> </p><p>Want to position your brand in the heart of the action? Comment EXHIBIT to secure your stand!</p><p> </p><p>#HORECALibya2026 #Hotel #Restaurant #Catering #Hospitality #FandB</p><p> </p><p><span style=""font-weight:bold"">For X:</span></p><p>1.</p><p>What&#x27;s new at HORECA Libya 2026? 🔥 </p><p> </p><p>We&#x27;re bringing the heat, the knowledge, and the flavor! </p><p>👨‍🍳 Chef Showdown Stage</p><p>🎤 Live Talks</p><p>🍋 Flavour Arena</p><p> </p><p>Want to exhibit? Click here: https://www.horecalibya.com/register-my-interest</p><p> </p><p> #HORECALibya2026 #Hospitality #FandB</p><p> </p><p>2.</p><p>ما الجديد في معرض هوريكا ليبيا 2026؟ 🔥</p><p> </p><p>نقدم لكم الإثارة والمعرفة والنكهة المميزة!</p><p>👨‍🍳 منصة تحدي الطهاة</p><p>🎤 جلسات حوارية مباشرة</p><p>🍋 ساحة النكهات</p><p> </p><p>هل ترغبون بالمشاركة؟ انقروا هنا: https://www.horecalibya.com/ar/register-my-interest</p><p> </p><p>#HORECALibya2026 #Hospitality #FandB</p>","HORECA: What is New for 2026?","[""73d19a4c-7876-47f8-81a5-d29b5d2cc5c3"",""7dac2b2f-9a9a-4c9a-b987-5b248f5a6aea"",""f6c2f16a-8e39-40d1-ac3b-36ca7de2b91e"",""962e2d92-ea8d-4066-8430-2f892bdc8142"",""25387b99-cf69-454c-930c-85bbd25edd55""]","wix:image://v1/01f011_c8eb1a2734664493b5625c29dc20f495~mv2.png/HORECA%20-%20OCT%2013%20-%20ENG.png#originWidth=4500&originHeight=8000","Reel","Posted","ab1f4afb-e1e0-4001-9fab-fd64a8bd5b5c","Benghazi, Libya","https://www.dropbox.com/scl/fo/w0yg9wqyq008ogz0ah9ia/AFdpnRAl7p2t32tJtZUOs-Y?rlkey=zi3trrnfcewc9yw6nzoy6xatv&st=01i1tjfk&dl=0","<p>IG - (English Asset + Arabic &amp; English Caption) - Post</p><p>FB - (Arabic Asset + Arabic &amp; English Caption) - Post</p><p>TikTok - (English Asset + Arabic &amp; English Caption) - Post</p><p>Twitter - (English Asset + Arabic &amp; English Caption) - Post</p><p>LinkedIn  - (English Asset + English Caption) - Post</p><p> </p><p> </p><p> </p><p>50 AED boost on IG for 1 day</p><p>52 AED boost on TikTok for 1 day</p><p>142 AED coins cost </p>","Boosted","16:00:00.000",0,2025-10-07T20:00:00Z,"16:00:00.000","<p>Objective: To promote what&#x27;s new at Horeca 2026</p><p> </p><p>Script / Flow:</p><p>https://app.milanote.com/1V69Wc1jQoiE10?p=oeScCOYclBU</p><p> </p><p><span style=""font-weight:bold"">(Scene: A person watching chefs battle on TV. Fast cuts, sizzling sounds.)</span><br/><span style=""font-weight:bold"">A:</span> See what I’m watching here?<br/>You could be <span style=""font-style:italic"">right there</span> in person...</p><p>showcasing your products and skills to top chefs at the <span style=""font-weight:bold"">Chef Showdown</span>, live at <span style=""font-weight:bold"">HORECA Libya</span>.</p><p><span style=""font-weight:bold"">(Cut to: A watching an inspirational talk on their phone.)</span><br/><br/><span style=""font-weight:bold"">A:</span> This talk that’s got me hooked?<br/>Your brand could be part of the conversation too...</p><p>through <span style=""font-weight:bold"">Live Talks</span>, connecting you directly with leaders from the hotel, restaurant, and catering industries.</p><p> </p><p><span style=""font-weight:bold"">(Cut to: A tasting a unique dish.)</span><br/><span style=""font-weight:bold"">A:</span> Oh, this flavor?<br/>Imagine professionals discovering <span style=""font-style:italic"">your</span> ingredients, <span style=""font-style:italic"">your</span> innovations at our <span style=""font-weight:bold"">Flavour Arena</span>, where trends are born and deals are made.</p><p><span style=""font-weight:bold"">(A being handed a napkin, smiling.)</span><br/><span style=""font-weight:bold"">A:</span> Thanks! Oh, and guess what? Even your napkins, or your beds, might steal the show in a friendly folding showdown! 😉</p><p> </p><p><span style=""font-weight:bold"">(Text on screen: “🔥 HORECA Libya 2026”)</span><br/><br/><span style=""font-weight:bold"">A:</span> That’s what’s new at <span style=""font-weight:bold"">HORECA Libya 2026</span>.<br/><br/>Want your brand in the spotlight, in the heart of the action?<br/><br/><span style=""font-weight:bold"">Comment EXHIBIT to secure your stand!</span></p><p> </p><p>Notes: <br/>Tone: Fast paced<br/>Music: Cooking show vibes</p><p> </p><p>Raw Mats:</p><p>https://www.dropbox.com/scl/fo/0chf9grpde6z55ijqdfpx/ADJwdbxvn35x3enLp28vTbE?rlkey=vj3inp54td34tc3nrftzenyjv&amp;st=w7xfo8tr&amp;dl=0</p><p> </p><p>Thumbnail:</p><p>https://www.dropbox.com/scl/fo/mu3p1xi0esmpls5hl8fme/AIoLisw68G8gSfrCOmGgQro?rlkey=rifkgglkd4dr4b2wclo9yrx7u&amp;st=4uvz12bn&amp;dl=0</p>","Completed",
"f85ae58b-cbfd-467f-a229-a6951320a1df",2026-01-08T11:57:41Z,2026-03-03T08:04:36Z,"01f011dc-8d52-4de4-9524-780ccef3313b","90f5bb8e-1da9-441f-b63b-1941b663318b","cc1e8c94-1f3d-4942-ba0a-3f5041a105cc",2026-03-18T20:00:00Z,"Caption & Hashtag","Crypto Talks: What Type of Crypto Investors Should Consider Property?","[""73d19a4c-7876-47f8-81a5-d29b5d2cc5c3"",""7dac2b2f-9a9a-4c9a-b987-5b248f5a6aea"",""f6c2f16a-8e39-40d1-ac3b-36ca7de2b91e"",""962e2d92-ea8d-4066-8430-2f892bdc8142"",""25387b99-cf69-454c-930c-85bbd25edd55""]",,"Reel","New","a1bf0c8d-7413-4891-861f-f83c093a57ef","Dubai, UAE",,,"Boosted","12:00:00.000",1,2026-01-22T20:00:00Z,"19:00:00.000","<p><span style=""font-weight:bold"">Post-production Instructions</span></p><p><span style=""font-weight:bold"">Script / Flow: C/o Dan</span></p><p>Click here → https://app.milanote.com/1VtzCp1j8NF43m?p=nedz49IhyKp</p><p><span style=""font-weight:bold"">Uploading and Sorting of files : C/o </span>Jishnu</p><p>Link to raw files:</p>","Completed",
"f8bf0534-5c89-4e39-b651-bdbeb81a0ab4",2025-08-04T17:25:10Z,2025-10-30T07:55:36Z,"e771b8d5-2d78-4471-bb22-0c0d9e29a888","90f5bb8e-1da9-441f-b63b-1941b663318b","cc1e8c94-1f3d-4942-ba0a-3f5041a105cc",2025-10-28T20:00:00Z,"<p>Thinking of investing in crypto real estate but worried about scams? You’re not alone. Here’s how to protect yourself and invest with confidence. Stay smart, stay safe, and always verify before you buy. 🏡💡</p><p> </p><p>#CryptoHomesDXB #CryptoRealEstate #DubaiRealEstate #DubaiHomes #PropertyInvesting</p>","Aaron - How to protect yourself from scams","[""73d19a4c-7876-47f8-81a5-d29b5d2cc5c3"",""7dac2b2f-9a9a-4c9a-b987-5b248f5a6aea"",""f6c2f16a-8e39-40d1-ac3b-36ca7de2b91e"",""962e2d92-ea8d-4066-8430-2f892bdc8142"",""25387b99-cf69-454c-930c-85bbd25edd55""]","wix:image://v1/01f011_9bf11d7ce3ab495f84cacf60a69bf131~mv2.png/COVER%20(1).png#originWidth=1080&originHeight=1920","Reel","Posted","ab1f4afb-e1e0-4001-9fab-fd64a8bd5b5c","Dubai, UAE","https://www.dropbox.com/scl/fi/f1g4p2ze5zu7ib4i75sp3/CH-AARON-REEL.mov?rlkey=5dlho7gkkdlqgllt6pv1t8c6f&st=q78e0e99&dl=0",,"Boosted","13:00:00.000",1,2025-08-10T20:00:00Z,"16:00:00.000","<p>Have you ever thought, “What if I get scammed?”</p><p>Investing in crypto real estate is no joke, and I’d be lying if I said that thought never crossed my mind.</p><p> </p><p>We’ve seen fake property listings, unlicensed platforms, and even people pretending to be brokers just to trick investors into sending crypto.</p><p> </p><p>But here’s what I want you to know:<br/>You can explore crypto real estate safely if you know how to protect yourself. Here’s how:</p><p>One, verify the developer or broker and make sure they’re licensed and legitimate.<br/><br/>Two, only use trusted, regulated platforms.<br/><br/>Three, double-check that the property actually exists and is legally registered.<br/><br/>And lastly, never rush. If it feels pressured or too good to be true, it probably is.</p><p>Stay smart, stay safe, and invest with confidence.</p><p>Want access to the latest crypto real estate news in Dubai?<br/><br/>Just comment “CRYPTO” and we’ll send you the link.</p><p> </p><p>Source: https://cryptohomesdxb.com/articles/how-to-avoid-scams-in-crypto-real-estate-deals</p><p> </p><p><span style=""font-weight:bold"">Note: Aaron made this shorter.</span></p><p><span style=""font-weight:bold""> </span></p><p><span style=""font-weight:bold"">Uploading and Sorting of files : C/o </span>Jishnu</p><p>Raw:</p>","Completed","Want to see the full list of crypto-ready properties? Comment ‘CRYPTO’!"
"f8d8dfe0-858c-4f39-b321-538ee3d1b44e",2026-01-27T07:26:39Z,2026-02-06T10:15:34Z,,"0e90ed6d-2dbc-48b2-aeea-fe5b0928abd5","8e973dbb-d6fd-4cf8-94a8-10f51ec8f4a0",2026-02-03T20:00:00Z,"<p>We believe every stay should feel like an immersive, memory-rich journey.</p><p> </p><p>Experience the textures, tastes, and timings that define Dubai’s cultural identity. For the traveller who seeks substance over spectacle, we’ve curated the moments worth knowing. </p><p> </p><p>Your insider guide to Dubai living, thoughtfully curated.</p>","The Traveller ’s Perspective - POV: Discovering Dubai’s cultural side","[""73d19a4c-7876-47f8-81a5-d29b5d2cc5c3"",""7dac2b2f-9a9a-4c9a-b987-5b248f5a6aea"",""f6c2f16a-8e39-40d1-ac3b-36ca7de2b91e"",""962e2d92-ea8d-4066-8430-2f892bdc8142""]","wix:image://v1/01f011_bc35f877d7b94e45b9cdd1c057eee180~mv2.jpg/Feb%204%20-%20Cover.jpg#originWidth=450&originHeight=800","Reel","Posted","94873ed1-9c45-497a-8260-be4ca80c41d6","TBC",,,"Boosted","14:30:00.000",1,2026-01-28T20:00:00Z,"14:30:00.000","<p>Content Idea:</p><p> </p><p>Text on screen:</p><p>A view worth waking up for</p><p> </p><p>https://www.dropbox.com/scl/fi/rje0q0zidy6of8glilhkz/C0228.MP4?rlkey=vngtxfefl68w138hz3lv8wj6c&amp;st=9thfm708&amp;dl=0</p><p> </p><p>https://www.dropbox.com/scl/fi/53pjvtnih97lzfxmkjkg1/C0229.MP4?rlkey=4sncigffrqy7je2fjp2wsb6oz&amp;st=mrspbsj1&amp;dl=0</p><p> </p><p> </p><p>Suggested Music:</p><p>https://audiio.com/lucas-carlson/flare/flare-ambient</p>","Completed",
"f8ee99e7-a712-4ce7-a82f-4225edc2a8b1",2025-12-05T09:29:17Z,2026-02-22T08:39:18Z,"01f011dc-8d52-4de4-9524-780ccef3313b","6a782226-83c3-4c2b-a265-c2be8ad567b6","40a8a1f7-5a78-4af6-b050-00f2e457ee04",2026-03-31T20:00:00Z,"<p>لا شيء يضاهي أمسية ديسمبر دافئة مع طبق أردني تقليدي. قدم المجدرة (أو الرشوف!) مع مذاق تونة كالفـو الغني. </p><p> </p><p>طعام يغذي الروح والجسد. ❄️</p><p> </p><p>Nothing beats a cozy December evening with a traditional Jordanian winter meal. Pair the earthy goodness of Mujadara (or Irshoof!) with the richness of Calvo tuna. Pure comfort food that nourishes the soul. ❄️</p><p> </p><p>#CalvoJordan #WinterInJordan #ComfortFood #Mujadara</p>","Cozy Comfort: Tuna paired with Mujadara","[""73d19a4c-7876-47f8-81a5-d29b5d2cc5c3"",""7dac2b2f-9a9a-4c9a-b987-5b248f5a6aea""]",,"Static Image","New","5c084634-6869-4e43-a13e-fbede7b594d4","Amman, Jordan",,"<p><span style=""font-weight:bold"">A high-quality static image featuring Calvo tuna alongside a hearty, warming winter staple like Mujadara (lentils and rice) or Irshoof. The visual style must evoke comfort and home, linking the brand to traditional December family evenings.</span></p>","Organic","12:00:00.000",0,,,"<p> </p>",,"If you had to choose ONE winter dish for the rest of December, would it be Mujadara or Irshoof? Let us know! 👇"
"f912d86d-b9ff-46e5-befd-37347907026d",2025-12-16T11:46:56Z,2026-02-26T10:28:31Z,"01f011dc-8d52-4de4-9524-780ccef3313b","1212678d-037b-475a-b187-a27821e2d3c8","e5a8f142-b45d-4375-973d-f0cc776663e1",2026-03-26T20:00:00Z,"<p>https://www.airstay.ae/properties/065/azizi-r</p>","Guest Target: Property Showcase - Azizi Riviera 59","[""73d19a4c-7876-47f8-81a5-d29b5d2cc5c3"",""7dac2b2f-9a9a-4c9a-b987-5b248f5a6aea"",""f6c2f16a-8e39-40d1-ac3b-36ca7de2b91e""]",,"Carousel","New","94873ed1-9c45-497a-8260-be4ca80c41d6","Meydan, Dubai",,"<p>Property link: https://www.airstay.ae/properties/065/azizi-r</p>","Organic","12:00:00.000",0,,,,,
