"invoice","productType","notes","price","quantity","amount","Title","ID","Created Date","Updated Date","Owner"
"941b6183-6008-42b1-8660-61ac29419316","cb3328a7-5aff-4fe7-921f-b585c4163dc8",,350,1,350,,"78ca488d-63d5-4415-9045-973deb7d09b1",2025-12-30T10:20:50Z,2025-12-30T10:20:50Z,"01f011dc-8d52-4de4-9524-780ccef3313b"
"2d4514b5-9e4a-4de6-b00a-f1036d402a0f","cb3328a7-5aff-4fe7-921f-b585c4163dc8",,400,1,400,,"78e37e1b-729e-4087-b690-0d1e1bb3d8bd",2024-03-04T06:04:34Z,2024-09-09T12:13:01Z,"01f011dc-8d52-4de4-9524-780ccef3313b"
"041fcbc2-1bee-46b4-bfc6-4dbff3e44bc4","5adee711-6197-4bbf-b057-460cfbc157db","<p><span style=""font-weight:bold"">3. Sponsorship Brochure</span></p><ul><li>Sponsorship brochure incorporating the new branding.</li></ul><p><span style=""font-weight:bold"">Timeline:</span> 3 days from project approval</p>",886.36,1,886.36,,"78f02869-cde4-4df5-a35d-c2fca9d8086f",2025-02-17T06:55:14Z,2025-02-17T06:55:14Z,"01f011dc-8d52-4de4-9524-780ccef3313b"
"023bc895-306a-4530-b650-5ad7d42a1d32","cb3328a7-5aff-4fe7-921f-b585c4163dc8",,13.55,1,13.55,,"792a6218-33cc-43d4-a9a0-a23d9b8eba73",2025-11-19T10:45:04Z,2025-11-19T10:45:44Z,"01f011dc-8d52-4de4-9524-780ccef3313b"
"026832c4-03b8-4b9d-9556-063f5d16601c","cb3328a7-5aff-4fe7-921f-b585c4163dc8",,125,1,125,,"7957034f-6603-4f6e-a5ef-209e90d1e56f",2025-10-06T04:22:47Z,2025-10-06T04:22:47Z,"01f011dc-8d52-4de4-9524-780ccef3313b"
"7d56b241-9292-4a15-a89c-0786db48f950","9ce7b764-0240-4003-b858-3a24dc3e71f3","<p><span style=""font-weight:bold"">Brand Push PR</span></p><p> </p><p><span style=""font-weight:bold"">PR Campaign</span>: <br/>Comprehensive strategy development, press release creation &amp; distribution, media outreach, social media amplification, and performance reporting to enhance brand visibility, media coverage, and reputation across multiple platforms.</p>",720,1,720,,"79991676-da3c-4f53-b53a-390da13d9927",2024-12-11T06:47:29Z,2024-12-11T06:49:13Z,"01f011dc-8d52-4de4-9524-780ccef3313b"
"9bf21d67-7b11-4f65-9689-6f729dce186b","41d8ea33-7b2e-4cd3-92a0-2b0aaf496405","<p><span style=""font-weight:bold"">Email Campaigns</span></p><ul><li>Elite Property (3x) - Monthly Newsletter + Month&#x27;s Top Properties to invest in (SecondaryMarket), Service Plus - Conveyancing, Commercial Properties</li><li>Crypto Homes (1x)</li></ul><p> </p><p><span style=""font-weight:bold"">WhatsApp Campaigns</span></p><ul><li>Elite Property (3x)</li><li>Crypto Homes (1x)</li></ul>",0,1,0,,"79bf8e82-8e40-4910-a267-cacac126b8f2",2026-04-24T06:18:16Z,2026-04-24T06:23:53Z,"01f011dc-8d52-4de4-9524-780ccef3313b"
"6749f523-1669-4d2c-a60e-4116770d6316","d3bc611b-69d2-4ced-9750-dddddbf73be5","<p>Specialized CDN </p><p>http://app.111group.ae/</p><p> </p><p> </p>",500,1,500,,"7a519a6f-ea4b-4375-b09a-92935444e9a2",2026-04-21T09:16:35Z,2026-04-21T09:16:35Z,"01f011dc-8d52-4de4-9524-780ccef3313b"
"1a9cac66-05c5-4263-b8d5-3626727255b4","74bc6f85-06a7-480e-a30e-155b42f29627","<p>Yearly Hosting</p>",1250,1,1250,,"7a532635-6144-458a-a45e-66d5e9d06fab",2025-11-05T10:21:05Z,2025-11-05T10:21:05Z,"01f011dc-8d52-4de4-9524-780ccef3313b"
"523194a3-154f-4a15-a5e3-a2eca6474ec8","3393a717-a333-48a2-a785-ba2eebc00f68","<p><span style=""font-weight:bold"">1. Project Overview</span></p><ul><li><span style=""font-weight:bold"">Project Goal:</span> To develop a dynamic and user-friendly art gallery website using the Laravel framework to showcase and sell artwork online.</li><li><span style=""font-weight:bold"">Target Audience:</span> Art enthusiasts, collectors, and artists.</li><li><span style=""font-weight:bold"">Key Features:</span>Homepage with featured artworks and latest exhibitions<br/>Artwork listings with detailed information, high-resolution images, and pricing<br/>Artist profiles showcasing their work and biography<br/>Secure online shopping cart for purchasing artworks<br/>Blog section for sharing art news and insights<br/>Contact form for inquiries and feedback<br/>Admin panel for managing content, orders, and users<br/></li></ul><p><span style=""font-weight:bold"">2. Technical Requirements</span></p><ul><li><span style=""font-weight:bold"">Framework:</span> Laravel</li><li><span style=""font-weight:bold"">Database:</span> MySQL or PostgreSQL</li><li><span style=""font-weight:bold"">Frontend:</span> HTML, CSS, JavaScript</li><li><span style=""font-weight:bold"">Design:</span> Modern, minimalist design with a focus on showcasing artwork</li><li><span style=""font-weight:bold"">Hosting:</span> Shared hosting or VPS</li></ul><p><span style=""font-weight:bold"">3. Development Scope</span></p><p><span style=""font-weight:bold"">3.1 Frontend Development</span></p><ul><li><span style=""font-weight:bold"">Homepage:</span>Hero section with a captivating image and tagline<br/>Featured artworks carousel<br/>Latest exhibitions section<br/>Call to action for exploring the gallery<br/></li><li><span style=""font-weight:bold"">Artwork Listings:</span>Filter and search functionality (artist, medium, price range)<br/><br/>Detailed artwork pages with:High-resolution images<br/>Artist information<br/>Artwork description<br/>Price and availability<br/>Purchase button<br/></li><li><span style=""font-weight:bold"">Artist Profiles:</span>Biography and statement<br/>Featured artworks<br/>Contact information<br/></li><li><span style=""font-weight:bold"">Blog:</span>Blog post listings<br/>Individual blog post pages with comments and social sharing<br/></li><li><span style=""font-weight:bold"">Contact Page:</span>Contact form with name, email, message fields<br/>Google Map integration for physical gallery location<br/></li></ul><p><span style=""font-weight:bold"">3.2 Backend Development</span></p><ul><li><span style=""font-weight:bold"">User Authentication and Authorization:</span>User registration and login<br/>Role-based access control (admin, user)<br/></li><li><span style=""font-weight:bold"">Admin Panel:</span>Dashboard with key metrics<br/>Artwork management (add, edit, delete)<br/>Artist management (add, edit, delete)<br/>Order management<br/>Blog post management<br/>User management<br/></li><li><span style=""font-weight:bold"">E-commerce Functionality:</span>Shopping cart<br/>Checkout process (payment integration)<br/>Order confirmation and tracking<br/></li><li><span style=""font-weight:bold"">Database Design:</span>User table<br/>Artwork table<br/>Artist table<br/>Order table<br/>Blog post table<br/></li></ul><p> </p><p><span style=""font-weight:bold"">4. Project Deliverables</span></p><ul><li>Fully functional Laravel-based art gallery website</li><li>Clean, well-structured code</li><li>Comprehensive documentation</li><li>Deployment to a production server</li></ul>",8000,1,8000,,"7ab49f43-08fa-4f02-b20b-e8944d5b3a5d",2024-11-20T09:32:36Z,2024-11-20T09:32:36Z,"01f011dc-8d52-4de4-9524-780ccef3313b"
"dbd4c5a0-d2c1-48e6-988a-4b928ec1c117","3393a717-a333-48a2-a785-ba2eebc00f68","<p><span style=""font-weight:bold"">1. Scope and Features - MARCH</span></p><p><span style=""font-weight:bold"">Website Security:</span></p><p>Regular monitoring, security patches and updates to protect againstvulnerabilities.</p><p><span style=""font-weight:bold"">SEO Maintenance:</span></p><p>Ongoing SEO health checks, metadata updates and submission ofsitemaps to search engines to maintain and improve search engine visibility (Based on theAMC plan type selected by 111Group from the table below)</p><p><span style=""font-weight:bold"">Performance Optimization:</span></p><p>Continuous monitoring and enhancement of website speed andperformance across desktop and mobile devices.</p><p>Content Updates &amp; Addition of New Web Standard</p><p><span style=""font-weight:bold"">Services/Functions:</span></p><p>Based on the AMCplan type selected by 111Group from the table below.</p><p>(Note: 111Group may upgrade ordowngrade the selected plan on a monthly basis throughout the year.)</p><p><span style=""font-weight:bold"">Bug Fixes:</span></p><p>Addressing minor bugs or issues that affect user experience or websitefunctionality.</p><p><span style=""font-weight:bold"">2. Deliverables</span></p><p>Monthly maintenance reports summarizing updates, SEO checks, security patches andperformance improvements.</p><p>Web pages created and published monthly Based on the AMC plan type selected by111Group.</p><p>Regular website backups.</p><p>Technical support and troubleshooting within agreed support hours.</p><p><span style=""font-weight:bold"">3. Technology Stack &amp; Frameworks</span></p><p>The AMC services will apply to the current technology stack used on the 111Group website,including the existing CMS, frameworks, and third-party integrations.</p><p><span style=""font-weight:bold"">4. Timeline &amp; Duration</span></p><p>This AMC will be valid for</p><p>12 months</p><p>starting from the effective date of this SOW unlessrenewed or terminated per the Master Agreement terms.</p><p><span style=""font-weight:bold"">5. Key Performance Indicators (KPIs)</span></p><p>Website uptime of 99.5% excluding planned maintenance.</p><p>Loading speeds optimized to under 3 seconds on major pages.</p><p>Monthly submission of maintenance and performance reports.</p><p><span style=""font-weight:bold"">6. Revision and Additional Artwork</span></p><p>Major feature changes or redevelopment requests are outside the scope of this AMC andwill require a separate scope and quotation.</p>",5625,1,5625,,"7b021b35-9519-4332-8262-f271606c6d0c",2026-02-16T09:08:15Z,2026-03-16T10:01:26Z,"01f011dc-8d52-4de4-9524-780ccef3313b"
"836cf8dc-fe72-4c0f-a0aa-be8d433d4682","3393a717-a333-48a2-a785-ba2eebc00f68",,5500,1,5500,,"7b155e31-4ecd-4008-a8b5-7b6daa39744f",2023-08-11T06:24:25Z,2023-08-11T06:24:25Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc"
"b25a6291-9c3a-467d-9f20-0d9d34158f4b","cb3328a7-5aff-4fe7-921f-b585c4163dc8",,3000,1,3000,,"7b56200a-916a-45c3-8a37-c24ffe912066",2024-07-18T04:54:31Z,2024-07-18T05:55:33Z,"01f011dc-8d52-4de4-9524-780ccef3313b"
"2dc4d311-33c7-4d13-ac14-f7f25d10fdd5","cb3328a7-5aff-4fe7-921f-b585c4163dc8",,275,1,275,,"7caa9d56-8d50-4f0a-b947-8aa2e7962ca5",2025-09-02T09:43:19Z,2025-09-02T09:43:19Z,"01f011dc-8d52-4de4-9524-780ccef3313b"
"738f827d-bc74-4047-b4a0-f28412e615eb","cb3328a7-5aff-4fe7-921f-b585c4163dc8",,1000,3,3000,,"7cb0754d-06b8-441f-8ca9-c7b0d2f3851a",2025-08-04T06:32:03Z,2025-08-04T06:32:03Z,"01f011dc-8d52-4de4-9524-780ccef3313b"
"4ced27e8-8aed-4455-b628-f2dbe8b785b5","3393a717-a333-48a2-a785-ba2eebc00f68","<p>Scope of Work: Wix Studio Corporate Website Development</p><h3><span style=""font-weight:bold"">1. Project Kickoff and Planning</span></h3><ul><li><span style=""font-weight:bold"">Initial Consultation:</span>Conduct an in-depth discussion with the client to understand their business goals, target audience, and brand identity.<br/>Gather necessary information, including branding guidelines, logo, color palette, and content.</li><li><span style=""font-weight:bold"">Site Structure and Wireframing:</span>Create a clear site structure and information architecture.<br/>Develop wireframes to visualize the website&#x27;s layout and content hierarchy.</li><li><span style=""font-weight:bold"">Design Concept Development:</span>Design a visually appealing and user-friendly website design, aligning with the client&#x27;s brand guidelines.<br/>Create a design mockup showcasing the overall look and feel, including color scheme, typography, and imagery.</li></ul><h3><span style=""font-weight:bold"">2. Website Development</span></h3><ul><li><span style=""font-weight:bold"">Wix Platform Setup:</span>Set up a new Wix Studio project.<br/>Select the appropriate Wix template as a starting point.</li><li><span style=""font-weight:bold"">Content Integration:</span>Integrate all provided content, including text, images, and videos.<br/>Optimize content for SEO and user experience.</li><li><span style=""font-weight:bold"">Custom Design and Development:<br/></span>Customize the website&#x27;s design to match the approved design mockup, including:Customizing headers and footers<br/>Creating custom page layouts<br/>Implementing custom CSS and JavaScript</li><li><span style=""font-weight:bold"">E-commerce Functionality (if applicable):</span>Set up product catalogs, pricing, and payment gateways.<br/>Configure shipping options and tax settings.<br/>Implement secure checkout processes.</li></ul><h3><span style=""font-weight:bold"">3. Testing and Quality Assurance</span></h3><ul><li><span style=""font-weight:bold"">Thorough Testing:</span>Test the website&#x27;s functionality across different devices and browsers.<br/>Check for broken links, errors, and compatibility issues.<br/>Ensure smooth navigation and a seamless user experience.</li><li><span style=""font-weight:bold"">Performance Optimization:</span>Optimize website performance for faster loading times.<br/>Compress images, minify CSS and JavaScript files.<br/>Implement caching strategies.</li></ul><h3><span style=""font-weight:bold"">4. Launch and Post-Launch Support</span></h3><ul><li><span style=""font-weight:bold"">Website Launch:</span>Deploy the website to the live server.<br/>Configure domain name settings and DNS records.</li><li><span style=""font-weight:bold"">Post-Launch Support:</span>Provide ongoing support and maintenance.<br/>Address any technical issues or bugs that arise.<br/>Make minor content updates and design tweaks as needed.</li></ul>",6300,1,6300,,"7cfd8ca2-fc5c-40e2-bc19-75f52f84fc42",2024-12-13T19:00:01Z,2024-12-13T19:00:01Z,"01f011dc-8d52-4de4-9524-780ccef3313b"
"4ced27e8-8aed-4455-b628-f2dbe8b785b5","cb3328a7-5aff-4fe7-921f-b585c4163dc8","<p>VAT</p>",469,1,469,,"7d024aec-9f0e-4ca7-b892-94a4aa25e5ef",2024-12-13T19:01:16Z,2024-12-13T19:01:16Z,"01f011dc-8d52-4de4-9524-780ccef3313b"
"369e86b5-6682-47e2-b6f8-8c9eae36731f","cb3328a7-5aff-4fe7-921f-b585c4163dc8",,100,1,100,,"7d715d7d-2e06-48cb-99b6-ad2a074adfcc",2025-11-20T11:24:56Z,2025-11-20T11:24:56Z,"01f011dc-8d52-4de4-9524-780ccef3313b"
"e0c735c2-7349-4878-aab1-8390dfcf3c4f","9ce7b764-0240-4003-b858-3a24dc3e71f3","<p>Search Engine Optimisation Monthly Recurring Package - JUNE</p><p>I. Keyword Research &amp; Tracking  </p><ul><li>Monitor keyword rankings for important terms.</li><li>Research and identify new relevant keywords based on search trends and competitor  analysis.</li><li>Analyze keyword performance to identify areas for improvement.</li></ul><p>II. On-Page Optimization  </p><ul><li>Review and optimize website content for target keywords and user experience.</li><li>Ensure title tags, meta descriptions, and header tags are optimized for relevant  keywords.</li><li>Maintain a healthy internal linking structure for improved website navigation.</li></ul><p>III. Technical SEO  </p><ul><li>Conduct technical audits to identify and fix crawl errors, broken links, and mobile friendliness issues.</li><li>Monitor website speed and performance using tools like Google Page Speed Insights.</li><li>Submit sitemap updates to search engines to ensure proper indexing.</li></ul><p>IV. Content Strategy &amp; Link Building  </p><ul><li>Develop content ideas based on keyword research and user intent.</li><li>Coordinate content creation to target high-value keywords and user engagement.</li><li>Monitor and manage backlinks to the website, focusing on quality and relevance.</li></ul><p>V. Analytics &amp; Reporting  </p><ul><li>Generate monthly reports on website traffic, keyword rankings, and other SEO metrics.</li><li>Analyze data to identify trends and areas for improvement in your SEO strategy.</li><li>Track conversions and measure the success of your SEO efforts on business goals.</li></ul>",5000,1,5000,,"7d722222-08b4-42bd-b28e-0cbfb70e4b86",2025-06-19T07:17:45Z,2025-09-30T06:08:33Z,"01f011dc-8d52-4de4-9524-780ccef3313b"
"e51f04c0-2dc3-4c2b-9d2c-265b34d8e2d7","3393a717-a333-48a2-a785-ba2eebc00f68","<p><span style=""font-weight:bold""><span style=""text-decoration:underline"">Phase 2 - Implementation and Development</span></span></p><p><span style=""font-weight:bold"">Implementation &amp; Development</span></p><ul><li>Profile &amp; Portfolio System </li><li>Customer Dashboard Functions </li><li>User &amp; Admin System </li><li>Database Creation &amp; Connection </li><li>Responsive Breakpoints (Mobile,  Tablet, Desktop) </li><li>Content Management System </li><li>Dynamic Projects &amp; Search Pages </li><li>User Level Access </li><li>Project Listing System</li></ul>",25000,1,25000,,"7d756c50-f6d7-446f-b9b9-0fc15f106b4e",2023-10-09T06:14:22Z,2023-10-09T06:14:22Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc"
"24d0e64f-7d4c-4d4c-943d-ce38b60c6cbf","cb3328a7-5aff-4fe7-921f-b585c4163dc8",,281.25,1,281.25,,"7d8e3379-fd28-4477-be9e-496ef694e521",2026-04-03T06:48:44Z,2026-07-06T07:09:01Z,"01f011dc-8d52-4de4-9524-780ccef3313b"
"ae158e06-0bdf-4669-8938-aee5c2b4b239","3393a717-a333-48a2-a785-ba2eebc00f68",,5000,1,5000,,"7d91c60b-4b05-4198-8c2a-eeb6a021f8ad",2022-11-30T20:16:27Z,2022-11-30T20:16:27Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc"
"6bd55acf-43d6-4098-b112-9ae5fd49ddda","cb3328a7-5aff-4fe7-921f-b585c4163dc8",,275,1,275,,"7da99bdf-6308-4cf4-897b-20c9140497cf",2026-01-30T05:43:54Z,2026-01-30T05:43:54Z,"01f011dc-8d52-4de4-9524-780ccef3313b"
"1cc1f9b0-c666-400a-b10f-9acfb623c219","cb3328a7-5aff-4fe7-921f-b585c4163dc8",,237.5,1,237.5,,"7df3aeaf-b170-448c-8939-32c1fc8385b9",2023-09-21T13:27:05Z,2023-09-21T13:27:05Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc"
"794071f7-0076-4532-b319-ad846f13cd7c","9ce7b764-0240-4003-b858-3a24dc3e71f3","<p><span style=""font-weight:bold"">SEO - Code Libya</span></p><ul><li>Monthly Brand Push</li><li>Press Release (English &amp; Arabic)</li><li>Google Search</li><li>Website ranking</li></ul>",2000,1,2000,,"7e4cb602-2386-4e9a-81ce-a9b601a8de3f",2025-10-27T08:06:38Z,2025-10-27T08:06:38Z,"01f011dc-8d52-4de4-9524-780ccef3313b"
"0659188b-85fd-423a-b7b1-a3bc3811e324","64533648-470a-4167-b761-f81e1960ec5a","<p><span style=""font-weight:bold"">Social Media</span></p><ul><li>4 Reels (Content Creation)</li><li>Monthly Calendar</li><li>Community Engagement</li><li>Monthly Report</li><li>AED 500 Boosting Budget</li></ul>",5500,1,5500,,"7e8b0e4f-c2b6-400c-883f-929204d41967",2025-09-30T06:26:25Z,2025-10-07T10:03:47Z,"01f011dc-8d52-4de4-9524-780ccef3313b"
"98de895d-6a19-4ebb-8522-16245dea59a0","395e54a4-4b36-4a30-8e4e-39d2afc94ac7","<p>Meta Advertising (Instagram &amp; Facebook) - Traffic + Follow Campaign</p><p>x 3 months</p><p> </p><p> </p><p>Original Cost of this is AED 6,000.00</p>",0,1,0,,"7eaac481-fa4a-4b16-b67d-89127b0030a5",2024-06-14T05:03:41Z,2024-10-03T06:33:29Z,"01f011dc-8d52-4de4-9524-780ccef3313b"
"312f56ff-a64f-46ba-b5df-eacd490a6e52","3393a717-a333-48a2-a785-ba2eebc00f68","<p><span style=""font-weight:bold"">Influencer Marketing</span></p><ul><li>Reports Dashboard - Analytics &amp; Progress Tracking</li><li>Mentor Selection &amp; Booking</li><li>Mentor Availability Management</li><li>Clock in/out system</li><li>Automated Payment System &amp; Mentor Payouts</li><li>Mentor Profile</li><li>Custom Calendar App</li><li>Priority Bookings</li><li>Cash Flow Management &amp; Mentor Balance</li></ul><p> </p><p><span style=""font-weight:bold""><span style=""font-style:italic"">Note: Original Invoice Amount is AED 10,237.50 including VAT</span></span></p>",6429,1,6429,,"7fcd3b98-82ca-4f68-8236-82554ccb7541",2023-08-16T10:09:34Z,2024-09-10T10:47:43Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc"
"e1120002-55f4-4405-9d43-a00a762f8ab7","cb3328a7-5aff-4fe7-921f-b585c4163dc8",,100,1,100,,"80281506-833c-4ea6-823c-efa1c6277229",2025-10-27T08:03:09Z,2025-10-27T08:03:09Z,"01f011dc-8d52-4de4-9524-780ccef3313b"
"39d73b05-5d68-452c-a689-090e988f9c3b","64533648-470a-4167-b761-f81e1960ec5a","<p><span style=""font-weight:bold"">Exec-Tech (2-month retainer)</span></p><p>6 Posts / Month</p><p>2 Stories a week</p><p>Monthly Content Calendar &amp; Strategy</p><p>Post / Story Scheduling</p><p>Monthly Analytics &amp; Reporting</p>",2000,2,4000,,"80558ab4-740f-4316-84ee-54f9c70f04fd",2025-03-17T08:20:22Z,2025-06-23T19:07:30Z,"01f011dc-8d52-4de4-9524-780ccef3313b"
"28612ab3-486d-49aa-8ef8-0f201b6c03e7","3393a717-a333-48a2-a785-ba2eebc00f68","<p>Rebuild Custom Store</p>",4500,1,4500,,"80f6e3ad-d582-48e7-9f22-7ff5dfe810eb",2023-06-01T05:52:12Z,2023-06-01T05:52:12Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc"
"55f4eb01-5ba9-4f12-8e2f-5579cf2c4864","9ce7b764-0240-4003-b858-3a24dc3e71f3","<p><span style=""font-weight:bold"">Programmatic Ads</span></p><p>14 Days</p>",500,1,500,,"810052d1-5390-4bb3-a59f-e9c63255422e",2023-06-19T12:30:18Z,2023-10-20T07:53:00Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc"
"e0c735c2-7349-4878-aab1-8390dfcf3c4f","9ce7b764-0240-4003-b858-3a24dc3e71f3","<p>Extra SEO implementation hours from new strategy work (event-based SEO, video SEO, voice search optimization, SXO, etc.)</p>",500,1,500,,"814d3532-3254-4371-a7c5-0ff5b9872322",2025-06-19T07:18:12Z,2025-06-19T07:18:12Z,"01f011dc-8d52-4de4-9524-780ccef3313b"
"27974d7e-40cf-48a5-b3a6-09677b1eb984","0936c80e-f162-4d57-9a08-47b2a24b60d0","<p><span style=""font-weight:bold"">Emirates   Campaign</span></p><p>Media Spend</p><p>Set up &amp;   execution</p>",6250,1,6250,,"815edaaa-9860-4a55-a582-eb09c97f8ac6",2023-05-17T06:11:23Z,2023-05-17T07:50:51Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc"
"02fd6982-dffb-46ec-8028-65abfb3ffec8","64533648-470a-4167-b761-f81e1960ec5a","<p><span style=""font-weight:bold"">Original Price - AED 20,000 Monthly</span></p><p> </p><p>12 Month Social Media Retainer</p><p>- Scopes outlined in Social Media SOW</p>",15000,12,180000,,"81c4abd2-4317-4b56-973a-b203173a8db8",2025-03-07T08:15:09Z,2025-03-07T08:15:09Z,"01f011dc-8d52-4de4-9524-780ccef3313b"
"091fb1b5-396f-4e3b-b517-b73d011dbbef","3393a717-a333-48a2-a785-ba2eebc00f68","<p><span style=""font-weight:bold""><span style=""text-decoration:underline"">Corporate Portfolio Website: peacockalleydifc.com</span></span></p><p> </p><p><span style=""font-weight:bold"">Website Design &amp; Structure</span></p><p>UI / UX Application - to Editor X</p><p>(Revisions - up to 3 only)</p><p> </p><p><span style=""font-weight:bold"">Editor X</span></p><p>Design Transfer </p><p>Content Transfer </p><p>Content Manager Setup </p><p>Domain Pointing &amp; Securities Transfer </p><p>Media Management System </p><p>Contact &amp; Custom Forms </p><p>Analytics &amp; Pixels Setup </p><p>Database Creation &amp; Connection</p><p> </p><p><span style=""font-weight:bold"">Editor X Subscription</span></p><p>Annual Subscription - 12 Months</p>",8100,1,8100,,"8204e07e-6d4f-4aad-9412-04093e2d56de",2023-08-23T07:40:43Z,2023-08-23T07:54:51Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc"
"1a721525-ae3d-4384-aaae-781c44555b8c","74bc6f85-06a7-480e-a30e-155b42f29627",,2000,1,2000,,"820ceeaa-c459-47d0-a379-3eeacdbb24a4",2023-02-15T06:36:22Z,2023-02-15T06:36:22Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc"
"fc113072-6c73-4b24-910a-43cddcab2643","64533648-470a-4167-b761-f81e1960ec5a","<p>Social Media &amp; Ad Campaign Creation / Management</p><p> </p><p>1. Content Creation &amp; Management</p><p> </p><p>- Instagram &amp; Facebook &amp; TikTok</p><p>- Social Media Content Creation - 12 Posts (Single Language) / mo</p><p>- Photo / Graphics Production 8 Photos / Graphics / mo</p><p>- Reel Videos Production (Up to 30sec) - 4 Reels / mo</p><p>- Website Blog Posts (Shared on Social) 1x / mo</p><p>- Monthly Content Calendar &amp; Post Scheduling</p><p>- Alt Tags and Location Tags</p><p>- Competitor Account Analysis and Comparison - Up to 3 Competitors</p><p>- Community Management</p><p>- Performance Audit and Analytics – Monthly</p><p>- 4 hours monthly allocated photoshoot/videography</p><p> </p><p> </p><p>2. Ad Campaign Creation &amp; Management</p><p> </p><p>- (1) 15-30 Second Video Ad per Platform</p><p>- Asset creation (photos and videos from stock library of Mutant, Photoshoot/Videography and/or client)</p><p>- Campaign Creation</p><p>- Monthly performance audit, analytics and reporting</p><p>- Pixel creation for remarketing ads</p><p>*Excl. Ad Spend</p><p> </p><p><span style=""font-weight:bold"">Monthly - Total Rate </span></p><p>AED 6,500 (excluding ad spend)</p><p><span style=""font-weight:bold"">Monthly - Discounted Rate</span></p><p>AED 2,500 monthly (excluding ad spend)</p>",8500,1,8500,,"82815919-9efd-4680-bf10-c4b7a77a7c65",2024-09-19T13:06:18Z,2025-08-13T08:38:19Z,"01f011dc-8d52-4de4-9524-780ccef3313b"
"78a535d1-7c3e-4f0a-877c-ed2d5a3984e3","64533648-470a-4167-b761-f81e1960ec5a","<p><span style=""font-weight:bold"">PRO Service</span></p><p>Up to 4 Social Media Channels</p><p>12 Posts (Single Language) monthly</p><p>8 Photos / Graphics / monthly</p><p>4 Reels / monthly</p><p>Min. 6 Stories / mo</p><p>Monthly reporting</p><p>Alt Tags / Hashtags / Location Tags</p><p>Competitor Analysis and Comparison</p><p>Community Management</p><p>Performance Audit Monthly</p><p>2 Hours of Studio Time / Month</p>",5500,1,5500,,"82b62280-cba0-482c-afbc-a8e7cc899082",2024-11-12T07:53:47Z,2024-11-13T08:08:10Z,"01f011dc-8d52-4de4-9524-780ccef3313b"
"5709ebfc-bab8-4b03-a825-104285f096b7","74bc6f85-06a7-480e-a30e-155b42f29627",,1000,1,1000,,"82d3cf78-0ce5-40d6-9051-ef2b9595f6e3",2022-11-30T20:04:01Z,2022-11-30T20:04:01Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc"
"8b05f2a7-70b4-4028-9efa-a002d3e24de5","3393a717-a333-48a2-a785-ba2eebc00f68","<p>Production Cost</p>",750,1,750,,"8376572f-8452-43c1-bd5f-a2f083939043",2024-02-01T09:26:26Z,2024-02-01T09:26:26Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc"
"0659188b-85fd-423a-b7b1-a3bc3811e324","9ce7b764-0240-4003-b858-3a24dc3e71f3","<p><span style=""font-weight:bold"">SEO - November</span></p><ul><li>Basic SEO Maintenance (on page fixes, title/meta updates, internal linking</li><li>5 Optimized Blog/Month</li><li>Basic Keyword Research</li><li>Monthly Performance report</li></ul>",1000,1,1000,,"83812741-52ba-4e0f-bdba-f1f2e5321318",2025-09-30T06:25:20Z,2025-10-30T06:46:58Z,"01f011dc-8d52-4de4-9524-780ccef3313b"
"b366cd07-41fa-47c0-a939-a58966e8bc1d","5adee711-6197-4bbf-b057-460cfbc157db","<p><span style=""font-weight:bold"">Brand Origination</span></p><ul><li>4 Logo Options</li><li>Color Pallete</li><li>Business Cards</li><li>Social Media Templates</li><li>Receipt &amp; Invoices</li><li>Brand Guidelines</li></ul>",6603.65,1,6603.65,,"83d13e2d-e685-4cae-8d03-78eb5b48fbb3",2024-01-16T11:49:26Z,2024-01-16T11:49:26Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc"
"1c15de4e-a4e2-418f-937b-b6bd37bbbcbc","3393a717-a333-48a2-a785-ba2eebc00f68","<p class=""font_8""><strong>Advanced Hosting for Video Feeds</strong></p>
<ul class=""font_8"">
  <li><p class=""font_8"">Laravel Media Server (Annual Fee)</p></li>
</ul>",3500,1,3500,,"83d258e0-b850-4c53-a2fd-eec47fa9d444",2023-05-24T04:28:59Z,2023-06-05T11:13:13Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc"
"ab88c743-6331-4214-9d34-5e75d24c1085","41d8ea33-7b2e-4cd3-92a0-2b0aaf496405","<p>Instagram Grid Posts  - 12 posts</p><p>Meta Ad Designs</p>",1500,1,1500,,"8427d627-e6e4-4e1f-883d-e927b72094e6",2024-07-02T06:14:03Z,2024-07-02T06:14:03Z,"01f011dc-8d52-4de4-9524-780ccef3313b"
